Plot_ID;Plot;Type;System;Position;Depth;Species;Wet_Weight;Dry_Weight;Ratio;Productivity 
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,0006;0,0004;0,667;0,0042
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,0037;0,0014;0,378;0,0146
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,0137;0,0022;0,161;0,0229
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,0103;0,0043;0,417;0,0447
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,0371;0,0124;0,334;0,1289
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,0868;0,0275;0,317;0,2858
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,1678;0,0443;0,264;0,4604
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,2177;0,0512;0,235;0,5322
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,2374;0,0743;0,313;0,7723
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,7887;0,1694;0,215;1,7607
45_IC_OP_T;45;OP;PERO;T;30;Oil Palm;0,6197;0,1721;0,278;1,7888
45_IC_OP_T;45;OP;PERO;T;30;Tree;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Tree;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Tree;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Tree;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Tree;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Tree;0;0;;0,0000
45_IC_OP_T;45;OP;PERO;T;30;Tree;0,006;0,0031;0,517;0,0322
45_IC_OP_T;45;OP;PERO;T;30;Tree;0,0158;0,0035;0,222;0,0364
45_IC_OP_T;45;OP;PERO;T;30;Tree;0,0254;0,0058;0,228;0,0603
45_IC_OP_T;45;OP;PERO;T;30;Tree;0,0332;0,0063;0,190;0,0655
45_IC_OP_T;45;OP;PERO;T;30;Tree;0,0321;0,0103;0,321;0,1071
45_IC_OP_T;45;OP;PERO;T;30;Tree;0,0393;0,0109;0,277;0,1133
49_IC_OS_M;49;OS;SO;M;10;Herba;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;10;Herba;0,0005;0,0003;0,600;0,0031
49_IC_OS_M;49;OS;SO;M;10;Herba;0,0273;0,0063;0,231;0,0655
49_IC_OS_M;49;OS;SO;M;10;Herba;0,0493;0,0134;0,272;0,1393
49_IC_OS_M;49;OS;SO;M;10;Oil Palm;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;10;Oil Palm;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;10;Oil Palm;0,0048;0,0035;0,729;0,0364
49_IC_OS_M;49;OS;SO;M;10;Oil Palm;0,1363;0,052;0,382;0,5405
49_IC_OS_M;49;OS;SO;M;10;Tree;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;10;Tree;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;10;Tree;0,0062;0,0023;0,371;0,0239
49_IC_OS_M;49;OS;SO;M;10;Tree;0,0055;0,0049;0,891;0,0509
49_IC_OS_M;49;OS;SO;M;30;Herba;0,0005;0,0003;0,600;0,0031
49_IC_OS_M;49;OS;SO;M;30;Herba;0,0014;0,0011;0,786;0,0114
49_IC_OS_M;49;OS;SO;M;30;Herba;0,0329;0,0092;0,280;0,0956
49_IC_OS_M;49;OS;SO;M;30;Herba;0,0433;0,0119;0,275;0,1237
49_IC_OS_M;49;OS;SO;M;30;Oil Palm;0,0018;0,0013;0,722;0,0135
49_IC_OS_M;49;OS;SO;M;30;Oil Palm;0,0043;0,0014;0,326;0,0146
49_IC_OS_M;49;OS;SO;M;30;Oil Palm;0,045;0,0108;0,240;0,1123
49_IC_OS_M;49;OS;SO;M;30;Oil Palm;0,0239;0,0128;0,536;0,1330
49_IC_OS_M;49;OS;SO;M;30;Tree;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;30;Tree;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;30;Tree;0;0;;0,0000
49_IC_OS_M;49;OS;SO;M;30;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;10;Herba;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;10;Herba;0,0071;0,0022;0,310;0,0229
49_IC_OS_O;49;OS;SO;O;10;Herba;0,0036;0,0025;0,694;0,0260
49_IC_OS_O;49;OS;SO;O;10;Herba;0,0187;0,0043;0,230;0,0447
49_IC_OS_O;49;OS;SO;O;10;Oil Palm;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;10;Oil Palm;0,0573;0,019;0,332;0,1975
49_IC_OS_O;49;OS;SO;O;10;Oil Palm;0,2941;0,0651;0,221;0,6766
49_IC_OS_O;49;OS;SO;O;10;Oil Palm;0,4188;0,1094;0,261;1,1371
49_IC_OS_O;49;OS;SO;O;10;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;10;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;10;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;10;Tree;0,0394;0,0092;0,234;0,0956
49_IC_OS_O;49;OS;SO;O;30;Herba;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;30;Herba;0,0005;0,0001;0,200;0,0010
49_IC_OS_O;49;OS;SO;O;30;Herba;0,0005;0,0001;0,200;0,0010
49_IC_OS_O;49;OS;SO;O;30;Herba;0,0013;0,0005;0,385;0,0052
49_IC_OS_O;49;OS;SO;O;30;Oil Palm;0,0639;0,0205;0,321;0,2131
49_IC_OS_O;49;OS;SO;O;30;Oil Palm;0,0861;0,0259;0,301;0,2692
49_IC_OS_O;49;OS;SO;O;30;Oil Palm;0,185;0,0557;0,301;0,5789
49_IC_OS_O;49;OS;SO;O;30;Oil Palm;0,3865;0,1032;0,267;1,0726
49_IC_OS_O;49;OS;SO;O;30;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;30;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;30;Tree;0;0;;0,0000
49_IC_OS_O;49;OS;SO;O;30;Tree;0,0066;0,003;0,455;0,0312
49_IC_OS_T;49;OS;SO;T;10;Herba;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;10;Herba;0,0163;0,0058;0,356;0,0603
49_IC_OS_T;49;OS;SO;T;10;Herba;0,021;0,0059;0,281;0,0613
49_IC_OS_T;49;OS;SO;T;10;Herba;0,0088;0,0066;0,750;0,0686
49_IC_OS_T;49;OS;SO;T;10;Oil Palm;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;10;Oil Palm;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;10;Oil Palm;0,002;0,0015;0,750;0,0156
49_IC_OS_T;49;OS;SO;T;10;Oil Palm;0,0675;0,0205;0,304;0,2131
49_IC_OS_T;49;OS;SO;T;10;Tree;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;10;Tree;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;10;Tree;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;10;Tree;0,0036;0,002;0,556;0,0208
49_IC_OS_T;49;OS;SO;T;30;Herba;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;30;Herba;0,0013;0,0002;0,154;0,0021
49_IC_OS_T;49;OS;SO;T;30;Herba;0,003;0,0014;0,467;0,0146
49_IC_OS_T;49;OS;SO;T;30;Herba;0,0031;0,0028;0,903;0,0291
49_IC_OS_T;49;OS;SO;T;30;Oil Palm;0,0072;0,003;0,417;0,0312
49_IC_OS_T;49;OS;SO;T;30;Oil Palm;0,0295;0,0105;0,356;0,1091
49_IC_OS_T;49;OS;SO;T;30;Oil Palm;0,0435;0,0228;0,524;0,2370
49_IC_OS_T;49;OS;SO;T;30;Oil Palm;0,1045;0,0356;0,341;0,3700
49_IC_OS_T;49;OS;SO;T;30;Tree;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;30;Tree;0;0;;0,0000
49_IC_OS_T;49;OS;SO;T;30;Tree;0,002;0,0017;0,850;0,0177
49_IC_OS_T;49;OS;SO;T;30;Tree;0,0225;0,0067;0,298;0,0696
53_IC_OO_M;53;OO;CTRL;M;10;Herba;0,1232;0,0202;0,164;0,2100
53_IC_OO_M;53;OO;CTRL;M;10;Herba;0,2531;0,0631;0,249;0,6558
53_IC_OO_M;53;OO;CTRL;M;10;Oil Palm;0,0059;0,0026;0,441;0,0270
53_IC_OO_M;53;OO;CTRL;M;10;Oil Palm;0,0180;0,0069;0,383;0,0717
53_IC_OO_M;53;OO;CTRL;M;10;Tree;0;0;;0,0000
53_IC_OO_M;53;OO;CTRL;M;10;Tree;0;0;;0,0000
53_IC_OO_M;53;OO;CTRL;M;30;Herba;0,0113;0,0030;0,265;0,0312
53_IC_OO_M;53;OO;CTRL;M;30;Herba;0,0573;0,0246;0,429;0,2557
53_IC_OO_M;53;OO;CTRL;M;30;Oil Palm;0,0554;0,0213;0,384;0,2214
53_IC_OO_M;53;OO;CTRL;M;30;Oil Palm;0,0944;0,0281;0,298;0,2921
53_IC_OO_M;53;OO;CTRL;M;30;Tree;0;0;;0,0000
53_IC_OO_M;53;OO;CTRL;M;30;Tree;0;0;;0,0000
53_IC_OO_O;53;OO;CTRL;O;10;Herba;0,0743;0,0138;0,186;0,1434
53_IC_OO_O;53;OO;CTRL;O;10;Herba;0,0779;0,0140;0,180;0,1455
53_IC_OO_O;53;OO;CTRL;O;10;Oil Palm;0,3572;0,0857;0,240;0,8907
53_IC_OO_O;53;OO;CTRL;O;10;Oil Palm;0,4690;0,1013;0,216;1,0529
53_IC_OO_O;53;OO;CTRL;O;10;Tree;0;0;;0,0000
53_IC_OO_O;53;OO;CTRL;O;10;Tree;0;0;;0,0000
53_IC_OO_O;53;OO;CTRL;O;30;Herba;0,0256;0,0069;0,270;0,0717
53_IC_OO_O;53;OO;CTRL;O;30;Herba;0,0545;0,0143;0,262;0,1486
53_IC_OO_O;53;OO;CTRL;O;30;Oil Palm;0,4152;0,1157;0,279;1,2026
53_IC_OO_O;53;OO;CTRL;O;30;Oil Palm;0,5262;0,1188;0,226;1,2348
53_IC_OO_O;53;OO;CTRL;O;30;Tree;0;0;;0,0000
53_IC_OO_O;53;OO;CTRL;O;30;Tree;0;0;;0,0000
53_IC_OO_T;53;OO;CTRL;T;10;Herba;0,1323;0,0209;0,158;0,2172
53_IC_OO_T;53;OO;CTRL;T;10;Herba;0,4041;0,0422;0,104;0,4386
53_IC_OO_T;53;OO;CTRL;T;10;Oil Palm;0,0084;0,0030;0,357;0,0312
53_IC_OO_T;53;OO;CTRL;T;10;Oil Palm;0,3022;0,0775;0,256;0,8055
53_IC_OO_T;53;OO;CTRL;T;10;Tree;0;0;;0,0000
53_IC_OO_T;53;OO;CTRL;T;10;Tree;0;0;;0,0000
53_IC_OO_T;53;OO;CTRL;T;30;Herba;0,0750;0,0130;0,173;0,1351
53_IC_OO_T;53;OO;CTRL;T;30;Herba;0,0652;0,0167;0,256;0,1736
53_IC_OO_T;53;OO;CTRL;T;30;Oil Palm;0,1031;0,0426;0,413;0,4428
53_IC_OO_T;53;OO;CTRL;T;30;Oil Palm;0,2157;0,0522;0,242;0,5426
53_IC_OO_T;53;OO;CTRL;T;30;Tree;0;0;;0,0000
53_IC_OO_T;53;OO;CTRL;T;30;Tree;0;0;;0,0000
54_IC_OO_M;54;OO;CTRL;M;10;Herba;0,1449;0,0225;0,155;0,2339
54_IC_OO_M;54;OO;CTRL;M;10;Oil Palm;0,0597;0,0171;0,286;0,1777
54_IC_OO_M;54;OO;CTRL;M;10;Tree;0;0;;0,0000
54_IC_OO_M;54;OO;CTRL;M;30;Herba;0,0169;0,0060;0,355;0,0624
54_IC_OO_M;54;OO;CTRL;M;30;Oil Palm;0,0638;0,0190;0,298;0,1975
54_IC_OO_M;54;OO;CTRL;M;30;Tree;0;0;;0,0000
54_IC_OO_O;54;OO;CTRL;O;10;Herba;0,5249;0,0704;0,134;0,7317
54_IC_OO_O;54;OO;CTRL;O;10;Oil Palm;0,0710;0,0194;0,273;0,2016
54_IC_OO_O;54;OO;CTRL;O;10;Tree;0;0;;0,0000
54_IC_OO_O;54;OO;CTRL;O;30;Herba;0,1269;0,0115;0,091;0,1195
54_IC_OO_O;54;OO;CTRL;O;30;Oil Palm;0,0719;0,0195;0,271;0,2027
54_IC_OO_O;54;OO;CTRL;O;30;Tree;0;0;;0,0000
54_IC_OO_T;54;OO;CTRL;T;10;Herba;0,2740;0,0359;0,131;0,3731
54_IC_OO_T;54;OO;CTRL;T;10;Oil Palm;0,2899;0,0704;0,243;0,7317
54_IC_OO_T;54;OO;CTRL;T;10;Tree;0;0;;0,0000
54_IC_OO_T;54;OO;CTRL;T;30;Herba;0,0322;0,0054;0,168;0,0561
54_IC_OO_T;54;OO;CTRL;T;30;Oil Palm;0,7240;0,1337;0,185;1,3897
54_IC_OO_T;54;OO;CTRL;T;30;Tree;0;0;;0,0000
55_IC_OO_M;55;OO;CTRL;M;10;Herba;0,3030;0,0613;0,202;0,6371
55_IC_OO_M;55;OO;CTRL;M;10;Oil Palm;0;0;;0,0000
55_IC_OO_M;55;OO;CTRL;M;10;Tree;0;0;;0,0000
55_IC_OO_M;55;OO;CTRL;M;30;Herba;0,0195;0,0063;0,323;0,0655
55_IC_OO_M;55;OO;CTRL;M;30;Oil Palm;0,0081;0,0036;0,444;0,0374
55_IC_OO_M;55;OO;CTRL;M;30;Tree;0;0;;0,0000
55_IC_OO_O;55;OO;CTRL;O;10;Herba;0,0124;0,0105;0,847;0,1091
55_IC_OO_O;55;OO;CTRL;O;10;Oil Palm;0,0149;0,0095;0,638;0,0987
55_IC_OO_O;55;OO;CTRL;O;10;Tree;0;0;;0,0000
55_IC_OO_O;55;OO;CTRL;O;30;Herba;0,0005;0,0003;0,600;0,0031
55_IC_OO_O;55;OO;CTRL;O;30;Oil Palm;0,2181;0,0687;0,315;0,7141
55_IC_OO_O;55;OO;CTRL;O;30;Tree;0,0431;0,0188;0,436;0,1954
55_IC_OO_T;55;OO;CTRL;T;10;Herba;0,0430;0,0059;0,137;0,0613
55_IC_OO_T;55;OO;CTRL;T;10;Oil Palm;0,4490;0,1021;0,227;1,0612
55_IC_OO_T;55;OO;CTRL;T;10;Tree;0;0;;0,0000
55_IC_OO_T;55;OO;CTRL;T;30;Herba;0,0063;0,0016;0,254;0,0166
55_IC_OO_T;55;OO;CTRL;T;30;Oil Palm;0,0360;0,0098;0,272;0,1019
55_IC_OO_T;55;OO;CTRL;T;30;Tree;0;0;;0,0000
